Latitude,Longitude,Geo Shape,prop_id,no_smoking,level_1_na,addresspt1,event,full_name,addressp_1,training,dog_prohib,dog_off_le,venue_recn,addresspt_,sport,promotion,bookable,level_3_na,wedding,roadseg_id,sustainabi,level_2_na,Title,description,Category,Approved,Address,Seats,Venue_Type,Indoor_Outdoor,Description
-37.81277578,144.9734149,"{""coordinates"":[144.97341493739142,-37.812775775186815],""type"":""Point""}",108981,N,Promotional Spaces,36.986586,N,Promotional Spaces:  Parliament Station,118,N,N,N,748,531157,,,Y,,N,0,,Parliament Station,Promotional Spaces:  Parliament Station,Event: N | Bookable: Y | Region: Promotional Spaces,Venues,1,,,,,
-37.81282565,144.9890911,"{""coordinates"":[144.98909111672506,-37.81282564886206],""type"":""Point""}",102411,N,Other Park Locations,40.2685501,Y,Other Park Locations:  Darling Square,353,N,N,N,354,102411,,,Y,,N,0,L,Darling Square,Other Park Locations:  Darling Square,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.81298698,144.9790679,"{""coordinates"":[144.97906793552542,-37.81298697778184],""type"":""Point""}",103807,N,Fitzroy Gardens,0.0,Y,Fitzroy Gardens:  FT - Lawn 16/Plane Trees Walk,0,N,N,N,121,0,,,Y,,Y,0,M,FT - Lawn 16/Plane Trees Walk,Fitzroy Gardens:  FT - Lawn 16/Plane Trees Walk,Event: Y | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.8132522,144.9822494,"{""coordinates"":[144.98224942953067,-37.81325219530026],""type"":""Point""}",103807,N,Fitzroy Gardens,85.63768375,Y,Fitzroy Gardens:  FT - Lawn 19,173,Y,N,N,124,111456,,,Y,,Y,0,M,FT - Lawn 19,Fitzroy Gardens:  FT - Lawn 19,Event: Y | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81343656,144.981387,"{""coordinates"":[144.98138704362836,-37.81343655949792],""type"":""Point""}",103807,N,Fitzroy Gardens,34.12994643,N,Fitzroy Gardens:  FT - Lawn 17/Fairies Tree,106,N,N,N,142,111456,,,Y,,Y,0,M,FT - Lawn 17/Fairies Tree,Fitzroy Gardens:  FT - Lawn 17/Fairies Tree,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81363858,144.976402,"{""coordinates"":[144.97640202807304,-37.81363858190839],""type"":""Point""}",108996,N,Treasury Gardens,85.55440357,Y,Treasury Gardens:  TG - Lawn 5/JFK Memorial,118,N,N,N,298,109545,,,Y,,Y,0,M,TG - Lawn 5/JFK Memorial,Treasury Gardens:  TG - Lawn 5/JFK Memorial,Event: Y | Bookable: Y | Region: Treasury Gardens,Venues,1,,,,,
-37.81366726,144.9792259,"{""coordinates"":[144.97922588127173,-37.81366726003603],""type"":""Point""}",103807,N,Fitzroy Gardens,75.69132777,N,Fitzroy Gardens:  FT - Lawn 23,219,N,N,N,128,111454,,,Y,,Y,0,M,FT - Lawn 23,Fitzroy Gardens:  FT - Lawn 23,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81387558,144.9782884,"{""coordinates"":[144.9782884163219,-37.81387558368636],""type"":""Point""}",103807,N,Fitzroy Gardens,32.2586383,N,Fitzroy Gardens:  FT - Lawn 26,316,N,N,N,131,111454,,,Y,,Y,0,M,FT - Lawn 26,Fitzroy Gardens:  FT - Lawn 26,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81412408,144.9798492,"{""coordinates"":[144.9798491967805,-37.81412407658255],""type"":""Point""}",103807,N,Fitzroy Gardens,51.77449546,Y,Fitzroy Gardens:  FT - Lawn 24/Boy on a Turtle,235,N,N,N,143,111453,,,Y,,Y,0,M,FT - Lawn 24/Boy on a Turtle,Fitzroy Gardens:  FT - Lawn 24/Boy on a Turtle,Event: Y | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81414492,144.9814109,"{""coordinates"":[144.9814109466398,-37.81414491702501],""type"":""Point""}",103807,N,Fitzroy Gardens,84.89156771,Y,Fitzroy Gardens:  FT - Lawn 21,206,N,N,N,126,103808,,,Y,,Y,0,M,FT - Lawn 21,Fitzroy Gardens:  FT - Lawn 21,Event: Y | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81420218,144.978918,"{""coordinates"":[144.9789180406222,-37.81420217875374],""type"":""Point""}",103807,N,Fitzroy Gardens,35.42281515,Y,Fitzroy Gardens:  FT - Lawn 25,159,N,N,N,130,111454,,,Y,,Y,0,M,FT - Lawn 25,Fitzroy Gardens:  FT - Lawn 25,Event: Y | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81421593,144.9822196,"{""coordinates"":[144.98221959000998,-37.81421592609631],""type"":""Point""}",103807,N,Fitzroy Gardens,74.99067918,N,Fitzroy Gardens:  FT - Lawn 20,353,N,N,N,125,102010,,,Y,,Y,0,M,FT - Lawn 20,Fitzroy Gardens:  FT - Lawn 20,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81471918,144.942464,"{""coordinates"":[144.94246396491934,-37.81471918160141],""type"":""Point""}",579369,N,Docklands,12.64858209,Y,Docklands:  Promotional Sites:  3.New Quay Promenade East,269,N,N,N,1225,598290,,,Y,3.New Quay Promenade East,N,22785,,Promotional Sites,Docklands:  Promotional Sites:  3.New Quay Promenade East,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81472179,144.9769546,"{""coordinates"":[144.97695462618063,-37.81472178562492],""type"":""Point""}",108996,N,Treasury Gardens,81.34633198,Y,Treasury Gardens:  TG - Lawn 7,60,N,N,N,297,531039,,,Y,,Y,0,M,TG - Lawn 7,Treasury Gardens:  TG - Lawn 7,Event: Y | Bookable: Y | Region: Treasury Gardens,Venues,1,,,,,
-37.81495896,144.9760042,"{""coordinates"":[144.9760041522687,-37.81495896271758],""type"":""Point""}",108996,N,Treasury Gardens,0.0,Y,Treasury Gardens:  TG - Lawn 4,0,N,N,N,294,0,,,Y,,Y,0,M,TG - Lawn 4,Treasury Gardens:  TG - Lawn 4,Event: Y | Bookable: Y | Region: Treasury Gardens,Venues,1,,,,,
-37.81511693,144.9813098,"{""coordinates"":[144.98130980829364,-37.81511693244376],""type"":""Point""}",103807,N,Fitzroy Gardens,0.0,N,Fitzroy Gardens:  FT - Lawn 29,0,N,N,N,135,0,,,Y,,Y,0,M,FT - Lawn 29,Fitzroy Gardens:  FT - Lawn 29,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.8151228,144.9820236,"{""coordinates"":[144.9820236336056,-37.815122798700756],""type"":""Point""}",103807,N,Fitzroy Gardens,78.77163579,N,Fitzroy Gardens:  FT - Lawn 30,356,N,N,N,136,102013,,,Y,,Y,0,M,FT - Lawn 30,Fitzroy Gardens:  FT - Lawn 30,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81524691,144.944477,"{""coordinates"":[144.94447700468683,-37.8152469130705],""type"":""Point""}",611785,N,Docklands,15.01484336,Y,Docklands:  Promotional Sites:  2.Harbour Esplanade North,20,N,N,N,1224,611785,,,Y,2.Harbour Esplanade North,N,22452,,Promotional Sites,Docklands:  Promotional Sites:  2.Harbour Esplanade North,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81528867,144.9807861,"{""coordinates"":[144.98078613765418,-37.81528866843271],""type"":""Point""}",103807,N,Fitzroy Gardens,80.84212407,N,Fitzroy Gardens:  FT- Lawn 28,213,Y,N,N,134,111452,,,Y,,Y,0,M,FT- Lawn 28,Fitzroy Gardens:  FT- Lawn 28,Event: N | Bookable: Y | Region: Fitzroy Gardens,Venues,1,,,,,
-37.81566821,144.9375827,"{""coordinates"":[144.9375827252431,-37.81566820528829],""type"":""Point""}",632876,N,Docklands,20.12623365,Y,Docklands:  Parks:  Quay Park,297,N,N,N,1576,632880,N,,Y,Quay Park,N,0,L,Parks,Docklands:  Parks:  Quay Park,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81592857,144.9671007,"{""coordinates"":[144.9671007316638,-37.81592857180709],""type"":""Point""}",109419,N,Promotional Spaces,15.78783315,Y,Promotional Spaces:  City Square,212,N,N,N,824,655195,,,Y,,N,0,,City Square,Promotional Spaces:  City Square,Event: Y | Bookable: Y | Region: Promotional Spaces,Venues,1,,,,,
-37.81595118,144.9391325,"{""coordinates"":[144.93913254675704,-37.81595118177078],""type"":""Point""}",593731,N,Docklands,21.63246747,Y,Docklands:  Promotional Sites:  4.New Quay Promenade West,133,N,N,N,1226,604303,,,Y,4.New Quay Promenade West,N,23297,,Promotional Sites,Docklands:  Promotional Sites:  4.New Quay Promenade West,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81598744,144.977181,"{""coordinates"":[144.9771809900954,-37.81598743953911],""type"":""Point""}",109992,N,Other Park Locations,10.56411163,Y,Other Park Locations:  Wellington Park,351,Y,N,N,404,109992,,,Y,,N,0,L,Wellington Park,Other Park Locations:  Wellington Park,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.81640437,144.9807704,"{""coordinates"":[144.98077042741397,-37.81640437288307],""type"":""Point""}",111460,N,Other Park Locations,9.69851734,Y,Other Park Locations:  Jolimont Reserve,185,N,N,N,372,111460,,,Y,,N,0,L,Jolimont Reserve,Other Park Locations:  Jolimont Reserve,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.8168077,144.967408,"{""coordinates"":[144.96740800459668,-37.81680770194005],""type"":""Point""}",110760,N,Other Park Locations,37.59494902,N,Other Park Locations:  St Paul's Cathedral,200,N,N,N,390,531607,,,Y,,N,0,L,St Paul's Cathedral,Other Park Locations:  St Paul's Cathedral,Event: N | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.81712741,144.988966,"{""coordinates"":[144.98896595113547,-37.81712741121574],""type"":""Point""}",0,N,Other Park Locations,29.98397741,Y,Other Park Locations:  Weedon Reserve,77,N,N,N,402,110017,,,Y,,N,21951,L,Weedon Reserve,Other Park Locations:  Weedon Reserve,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.81761836,144.9778305,"{""coordinates"":[144.977830455731,-37.8176183608617],""type"":""Point""}",0,N,Other Park Locations,0.0,Y,Other Park Locations:  Wellington Crescent,0,N,N,N,403,0,,,Y,,N,21971,L,Wellington Crescent,Other Park Locations:  Wellington Crescent,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.81809224,144.9735742,"{""coordinates"":[144.97357416146477,-37.81809223608963],""type"":""Point""}",573368,N,Birrarung Marr,30.18759601,Y,Birrarung Marr:  BM - Upper Terrace,174,N,N,N,408,586155,,,Y,,N,0,H,BM - Upper Terrace,Birrarung Marr:  BM - Upper Terrace,Event: Y | Bookable: Y | Region: Birrarung Marr,Venues,1,,,,,
-37.81814734,144.9674803,"{""coordinates"":[144.96748034393255,-37.81814733672473],""type"":""Point""}",104034,N,Promotional Spaces,3.57963057,N,Promotional Spaces:  Flinders St Station,170,N,N,N,762,610669,,,Y,,N,22195,,Flinders St Station,Promotional Spaces:  Flinders St Station,Event: N | Bookable: Y | Region: Promotional Spaces,Venues,1,,,,,
-37.81836833,144.9449316,"{""coordinates"":[144.94493155458156,-37.81836832504971],""type"":""Point""}",611788,N,Docklands,98.94673731,Y,Docklands:  All Other Spaces:  Victoria Harbour Promenade East,198,N,N,N,1313,611784,,,Y,Victoria Harbour Promenade East,N,23299,,All Other Spaces,Docklands:  All Other Spaces:  Victoria Harbour Promenade East,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81852755,144.9459143,"{""coordinates"":[144.94591426383275,-37.8185275492596],""type"":""Point""}",611788,N,Docklands,67.23392979,Y,Docklands:  All Other Spaces:  NAB forecourt,13,N,N,N,1394,600824,,,Y,NAB forecourt,N,23299,,All Other Spaces,Docklands:  All Other Spaces:  NAB forecourt,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81891337,144.9750014,"{""coordinates"":[144.9750014223981,-37.81891336935055],""type"":""Point""}",573368,N,Birrarung Marr,0.0,Y,Birrarung Marr:  BM - Middle Terrace,0,N,N,N,409,0,,,Y,,N,0,H,BM - Middle Terrace,Birrarung Marr:  BM - Middle Terrace,Event: Y | Bookable: Y | Region: Birrarung Marr,Venues,1,,,,,
-37.8190738,144.9734868,"{""coordinates"":[144.97348681194194,-37.81907379935277],""type"":""Point""}",573368,N,Birrarung Marr,0.0,Y,Birrarung Marr:  BM - Lower Terrace,0,N,N,N,410,0,,,Y,,N,0,H,BM - Lower Terrace,Birrarung Marr:  BM - Lower Terrace,Event: Y | Bookable: Y | Region: Birrarung Marr,Venues,1,,,,,
-37.81912688,144.9427438,"{""coordinates"":[144.94274377653426,-37.819126879284596],""type"":""Point""}",604120,N,Docklands,19.96470731,Y,Docklands:  All Other Spaces:  Victoria Harbour Promenade West,334,N,N,N,1312,612595,,,Y,Victoria Harbour Promenade West,N,23300,,All Other Spaces,Docklands:  All Other Spaces:  Victoria Harbour Promenade West,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.81968992,144.9650858,"{""coordinates"":[144.9650858092593,-37.81968991950801],""type"":""Point""}",598987,N,Promotional Spaces,22.26558689,N,Promotional Spaces:  Southbank Pedestrian Bridge,247,N,N,N,792,111240,,,Y,,N,22568,,Southbank Pedestrian Bridge,Promotional Spaces:  Southbank Pedestrian Bridge,Event: N | Bookable: Y | Region: Promotional Spaces,Venues,1,,,,,
-37.82000846,144.9694113,"{""coordinates"":[144.96941128927938,-37.82000845635013],""type"":""Point""}",101101,N,Alexandra Gardens,0.0,Y,Alexandra Gardens:  AG - Lawn2/Peppercorn Lawn,0,Y,N,N,419,0,,,Y,,N,0,H,AG - Lawn2/Peppercorn Lawn,Alexandra Gardens:  AG - Lawn2/Peppercorn Lawn,Event: Y | Bookable: Y | Region: Alexandra Gardens,Venues,1,,,,,
-37.8202345,144.9594089,"{""coordinates"":[144.95940887405254,-37.82023449697838],""type"":""Point""}",103973,N,Enterprise Park,51.92617301,Y,Enterprise Park:  EP - Lawn 2,165,N,N,N,45,602950,,,Y,,N,0,H,EP - Lawn 2,Enterprise Park:  EP - Lawn 2,Event: Y | Bookable: Y | Region: Enterprise Park,Venues,1,,,,,
-37.82033301,144.945027,"{""coordinates"":[144.94502698055896,-37.820333013933215],""type"":""Point""}",622440,N,Docklands,35.46487353,Y,Docklands:  Parks:  Victoria Green,97,N,N,N,1335,638117,N,,Y,Victoria Green,N,0,L,Parks,Docklands:  Parks:  Victoria Green,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.82037992,144.964256,"{""coordinates"":[144.96425597799097,-37.820379916209816],""type"":""Point""}",111302,N,Promotional Spaces,81.022573,Y,Promotional Spaces:  Southbank Spillway,360,N,N,N,823,596447,,,Y,,N,0,,Southbank Spillway,Promotional Spaces:  Southbank Spillway,Event: Y | Bookable: Y | Region: Promotional Spaces,Venues,1,,,,,
-37.8203908,144.9407183,"{""coordinates"":[144.94071830480414,-37.820390798392886],""type"":""Point""}",651910,N,Docklands,36.44455572,Y,Docklands:  Parks:  Buluk Park,308,N,N,N,1627,651910,N,,Y,Buluk Park,N,0,L,Parks,Docklands:  Parks:  Buluk Park,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.82043882,144.9721767,"{""coordinates"":[144.97217670047405,-37.82043882334664],""type"":""Point""}",101101,N,Alexandra Gardens,49.28361121,Y,Alexandra Gardens:  AG - Lawn5/Engineers Lawn,236,N,N,N,7,503004,,,Y,,N,0,H,AG - Lawn5/Engineers Lawn,Alexandra Gardens:  AG - Lawn5/Engineers Lawn,Event: Y | Bookable: Y | Region: Alexandra Gardens,Venues,1,,,,,
-37.82045612,144.970915,"{""coordinates"":[144.97091499439267,-37.82045612204152],""type"":""Point""}",101101,N,Alexandra Gardens,91.31570746,Y,Alexandra Gardens:  AG - Star Lawn,336,Y,N,N,6,503004,,,Y,,N,0,H,AG - Star Lawn,Alexandra Gardens:  AG - Star Lawn,Event: Y | Bookable: Y | Region: Alexandra Gardens,Venues,1,,,,,
-37.82053851,144.9633774,"{""coordinates"":[144.963377362942,-37.82053851243121],""type"":""Point""}",111302,N,Other Park Locations,62.39325145,Y,Other Park Locations:  Southbank Promenade - grass area,142,N,N,N,393,558548,,,Y,,N,0,L,Southbank Promenade - grass area,Other Park Locations:  Southbank Promenade - grass area,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.82080116,144.9467114,"{""coordinates"":[144.94671143397167,-37.82080116244484],""type"":""Point""}",592862,Y,Docklands,72.76344912,Y,Docklands:  Parks:  Docklands Park,17,N,N,N,1221,588912,N,,Y,Docklands Park,N,0,L,Parks,Docklands:  Parks:  Docklands Park,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
-37.82085534,144.9731187,"{""coordinates"":[144.97311873626808,-37.82085534193359],""type"":""Point""}",101101,N,Alexandra Gardens,24.78418123,Y,Alexandra Gardens:  AG - Dorchester Lawn,199,N,N,N,8,503001,,,Y,,N,0,H,AG - Dorchester Lawn,Alexandra Gardens:  AG - Dorchester Lawn,Event: Y | Bookable: Y | Region: Alexandra Gardens,Venues,1,,,,,
-37.82105703,144.9620221,"{""coordinates"":[144.96202212305715,-37.82105703258188],""type"":""Point""}",573923,N,Promotional Spaces,43.7550729,Y,Promotional Spaces:  Queensbridge Square,208,N,N,N,1210,596471,,,Y,,N,22909,,Queensbridge Square,Promotional Spaces:  Queensbridge Square,Event: Y | Bookable: Y | Region: Promotional Spaces,Venues,1,,,,,
-37.82111848,144.9738509,"{""coordinates"":[144.97385088402874,-37.82111847849652],""type"":""Point""}",101101,N,Alexandra Gardens,90.69921323,Y,Alexandra Gardens:  AG - Palm Lawn,167,Y,N,N,435,503001,,,Y,,N,0,H,AG - Palm Lawn,Alexandra Gardens:  AG - Palm Lawn,Event: Y | Bookable: Y | Region: Alexandra Gardens,Venues,1,,,,,
-37.8213532,144.9648893,"{""coordinates"":[144.9648893222214,-37.82135320112914],""type"":""Point""}",611806,N,Other Park Locations,12.28439378,Y,Other Park Locations:  Riverside Quay Reserve,100,N,N,N,388,611806,,,Y,,N,0,L,Riverside Quay Reserve,Other Park Locations:  Riverside Quay Reserve,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,
-37.82138186,144.9748343,"{""coordinates"":[144.97483431619727,-37.82138186414242],""type"":""Point""}",100385,N,Alexandra Gardens,0.0,Y,Alexandra Gardens:  AG - Henley Landing,0,N,N,N,5,0,,,Y,,N,0,H,AG - Henley Landing,Alexandra Gardens:  AG - Henley Landing,Event: Y | Bookable: Y | Region: Alexandra Gardens,Venues,1,,,,,
-37.82174112,144.9716331,"{""coordinates"":[144.9716331365811,-37.821741117796826],""type"":""Point""}",111022,N,Queen Victoria Gardens,51.75918514,Y,Queen Victoria Gardens:  QV - Lawn 6,200,N,N,N,227,111022,,,Y,,Y,0,L,QV - Lawn 6,Queen Victoria Gardens:  QV - Lawn 6,Event: Y | Bookable: Y | Region: Queen Victoria Gardens,Venues,1,,,,,
-37.8217484,144.9703669,"{""coordinates"":[144.9703669487038,-37.821748399482225],""type"":""Point""}",111022,N,Queen Victoria Gardens,64.32289021,Y,Queen Victoria Gardens:  QV - Lawn 2,347,N,N,N,223,111022,,,Y,,Y,0,L,QV - Lawn 2,Queen Victoria Gardens:  QV - Lawn 2,Event: Y | Bookable: Y | Region: Queen Victoria Gardens,Venues,1,,,,,
-37.82183878,144.9566691,"{""coordinates"":[144.95666911563225,-37.8218387826011],""type"":""Point""}",611396,N,Batman Park,58.90826433,Y,Batman Park:  BP - Lawn1,61,Y,N,N,42,625420,,,Y,,N,0,H,BP - Lawn1,Batman Park:  BP - Lawn1,Event: Y | Bookable: Y | Region: Batman Park,Venues,1,,,,,
-37.82189962,144.9446137,"{""coordinates"":[144.94461367085572,-37.82189961767696],""type"":""Point""}",624154,N,Docklands,39.12898723,Y,Docklands:  All Other Spaces:  Collins Landing,47,N,N,N,1617,624154,,,Y,Collins Landing,N,23301,,All Other Spaces,Docklands:  All Other Spaces:  Collins Landing,Event: Y | Bookable: Y | Region: Docklands,Venues,1,,,,,
